file,label,n_points,geo_class,method,rec_status,n_vertices,n_faces,cloud_to_mesh_mean,cloud_to_mesh_max,cloud_to_mesh_rmse,cloud_to_mesh_median,mesh_to_cloud_mean,mesh_to_cloud_rmse,hausdorff_approx,surface_area,n_mesh_components,largest_comp_ratio
valve_0304_lidar_classes.ply,1,165,complex,poisson,ok,2405,4598,0.7496076777917041,5.8304565659783005,1.0358717925733099,0.6503376951818962,3.7828506290151256,4.6737080077794575,12.168879338658371,4011.897593505021,6,0.9913005654632449
valve_0304_lidar_classes.ply,2,101,complex,poisson,ok,2131,4031,0.3879643351810634,2.572291092993632,0.47866100667137423,0.35379719029113005,1.438306153736417,1.5882603693518702,3.295876970881885,975.080242743674,22,0.9583229967749938
valve_0304_lidar_classes.ply,3,730,tubular,ball_pivoting,ok,536,957,1.2479406288762893,7.342308010283267,2.4728600877772338,0.0,0.0,0.0,7.342308010283267,5554.248903906484,1,1.0
valve_0304_lidar_classes.ply,4,85,complex,poisson,ok,2811,5312,0.4271070375844952,0.8258316623386983,0.4640373205710423,0.45085479489638774,3.7653625740744645,4.575681144183571,13.571524551427519,2527.086557157219,4,0.9954819277108434
valve_0304_lidar_classes.ply,5,1215,complex,poisson,ok,3145,6080,1.071983925686251,5.319061126391787,1.1897249497594249,1.0796097136962202,2.777833173169586,3.9192060383279794,14.101909318179343,16237.81984716625,1,1.0
valve_0304_lidar_classes.ply,6,391,complex,poisson,ok,2377,4503,0.8234668067925976,2.9287642882924114,0.919765816299609,0.8006219369408359,4.176091014522632,5.593686882965136,19.384942026081166,7462.974832363284,1,1.0
valve_0304_lidar_classes.ply,7,371,complex,poisson,ok,2463,4647,0.9071077057989233,2.6942504549174786,1.0254458714899946,0.8328070075724775,3.3773741385107243,4.276867631869097,12.558898079136204,6585.578579682537,3,0.9965569184420056
valve_0304_lidar_classes.ply,8,892,complex,poisson,ok,2706,5185,1.1358440501683496,5.811867451589716,1.259344798332015,1.1412412272227042,3.8865723321422427,5.376357453696578,15.624654201065844,15479.701614173418,1,1.0
valve_0304_lidar_classes.ply,9,3067,spherical,ball_pivoting,ok,3045,5860,0.026785311292741972,4.344534511068331,0.31867518875152306,0.0,0.0,0.0,4.344534511068331,30971.061270359052,2,0.9998293515358362
valve_0305_lidar_classes.ply,0,513,planar,poisson,ok,919,1790,1.4452798250967902,7.127311345155604,1.618369725068301,1.374242281619939,1.6910492225863045,1.867909772904654,7.127311345155604,7104.229570843296,1,1.0
valve_0305_lidar_classes.ply,1,139,complex,poisson,ok,2859,5431,0.6985161150951993,4.708366110143207,0.9190308623958294,0.6080849975144487,3.977360665403495,4.888561156241755,12.87033275439575,4322.502280402357,18,0.9734855459399743
valve_0305_lidar_classes.ply,2,82,complex,poisson,ok,2042,3879,0.3744229519642886,1.2374852254002129,0.4188793305058914,0.39754500250558744,1.681123343829362,1.855990980294511,4.33926634479158,1102.7394348433506,19,0.9546274813096158
valve_0305_lidar_classes.ply,3,625,tubular,ball_pivoting,ok,399,663,1.7322426024376816,5.952110564214466,2.9267377402495516,0.0,0.0,0.0,5.952110564214466,4978.968871995753,2,0.9969834087481146
valve_0305_lidar_classes.ply,5,863,complex,poisson,ok,3167,6138,0.9759493370912014,7.143112320993292,1.08844707764162,0.9770123278666487,2.73419587946758,3.671577073069352,13.448696132756684,15116.983923465321,1,1.0
valve_0305_lidar_classes.ply,6,635,complex,poisson,ok,3341,6422,1.0113062568481572,5.960745199540625,1.1934662845124318,0.9033084267920943,3.460863989633743,4.664374171300506,15.796061883430081,9773.059898199537,2,0.9987542821550919
valve_0305_lidar_classes.ply,7,352,complex,ball_pivoting,ok,345,583,0.06803369828598489,3.709781124697806,0.483039784988672,0.0,0.0,0.0,3.709781124697806,4392.508280063564,6,0.9416809605488851
valve_0305_lidar_classes.ply,8,598,complex,ball_pivoting,ok,592,1100,0.0374868796941581,3.859090071959713,0.3743909564316246,0.0,0.0,0.0,3.859090071959713,8299.950995659607,1,1.0
valve_0305_lidar_classes.ply,9,2493,spherical,ball_pivoting,ok,2465,4799,0.042930424018423716,4.911794630348268,0.4105170904611809,0.0,0.0,0.0,4.911794630348268,36459.24503940662,1,1.0
valve_0306_lidar_classes.ply,0,932,tubular,ball_pivoting,ok,657,1206,2.2243878442984983,10.450727149617816,4.224497470765288,0.0,0.0,0.0,10.450727149617816,5054.693652144537,3,0.9966832504145937
valve_0306_lidar_classes.ply,1,211,complex,poisson,ok,2851,5476,0.8652863532964061,4.33287365908754,1.06003082169976,0.7671073228871376,4.713289216320799,6.051476742008285,19.418591578047092,5617.123297660213,5,0.9941563184806428
valve_0306_lidar_classes.ply,3,736,tubular,ball_pivoting,ok,476,818,1.654464964953356,5.997851688768962,2.8428768792402352,0.0,0.0,0.0,5.997851688768962,5844.830504672079,4,0.9926650366748166
valve_0306_lidar_classes.ply,4,112,complex,poisson,ok,2748,5194,0.40776680631820866,0.8857318773952965,0.4515989653098055,0.38969137621532196,3.9661656529730056,4.863398534181953,12.683277730723646,2949.941516893943,5,0.9938390450519831
valve_0306_lidar_classes.ply,5,1198,complex,poisson,ok,3434,6627,1.014535206231797,5.9554461339060545,1.1397126017217147,1.003239388927239,2.3625481647715914,3.2992077302986687,13.193473823749814,15609.390649661855,1,1.0
valve_0306_lidar_classes.ply,6,883,complex,poisson,ok,3181,6109,1.0457279256553458,3.68418850369322,1.191943008021533,0.9572839171967061,3.0893183351138886,4.215001439820711,13.311332532155907,9265.819181084767,2,0.9986904567032248
valve_0306_lidar_classes.ply,7,431,complex,poisson,ok,2854,5435,0.892701738800639,2.7084989296556614,1.0112400927638272,0.8398738752654207,3.3923848490583155,4.45718774523374,12.825014779285326,7363.389054468837,1,1.0
valve_0306_lidar_classes.ply,8,621,complex,poisson,ok,2537,4791,0.9487428386864615,2.9302884527607547,1.0278334699272522,0.9771320515329724,2.4074040069653857,3.1103743866451827,14.93755875274901,10060.252508627318,1,1.0
valve_0306_lidar_classes.ply,9,2233,complex,poisson,ok,5559,10808,1.1174661741524725,12.47989504315315,1.3243277749966564,0.98379263241226,1.4571885778767935,1.6164583084992448,12.47989504315315,26261.47530070094,1,1.0
valve_0307_lidar_classes.ply,0,700,planar,poisson,ok,2202,4295,1.1383362899304483,9.309973831782282,1.56394635368454,0.9156908511741548,5.868014750897101,10.342986944249894,45.8699310066596,13439.653387021215,1,1.0
valve_0307_lidar_classes.ply,1,147,complex,poisson,ok,2974,5607,0.6603465737507241,3.897606536343868,0.8151536762344579,0.574039097378112,3.949923147610293,4.943896001104552,13.776854399837328,4392.537108745121,21,0.9700374531835206
valve_0307_lidar_classes.ply,3,445,tubular,ball_pivoting,ok,423,760,0.23538384281406186,5.772796467554815,1.074549537229837,0.0,0.0,0.0,5.772796467554815,5731.585096697228,1,1.0
valve_0307_lidar_classes.ply,5,862,complex,poisson,ok,3193,6143,1.06578651280276,3.327223049869551,1.1624204114699288,1.0968091235872264,4.320471943737921,6.032045951166861,17.952109026789202,17391.640748842987,2,0.9998372130880677
valve_0307_lidar_classes.ply,6,251,complex,poisson,ok,2057,3893,0.7232081683247361,2.5337993332803124,0.7832337179530038,0.756921469783949,2.833145581711988,3.6025839478732897,14.020827894895428,5367.643530555498,1,1.0
valve_0307_lidar_classes.ply,7,338,complex,ball_pivoting,ok,308,548,0.2947686218214991,3.7415348163131776,0.9917632196199384,0.0,0.0,0.0,3.7415348163131776,4841.366270954686,1,1.0
valve_0307_lidar_classes.ply,8,649,complex,poisson,ok,3158,6059,0.9815370401385292,2.494184564015173,1.0674575114983877,0.9985655581320708,3.68000231888423,4.884343602413576,18.16463624043278,14922.180425694321,1,1.0
valve_0307_lidar_classes.ply,9,2896,spherical,ball_pivoting,ok,2870,5625,0.036474238440810436,4.779543681068038,0.3896207116452861,0.0,0.0,0.0,4.779543681068038,39776.51795456646,1,1.0
valve_0308_lidar_classes.ply,0,635,planar,poisson,ok,1122,2148,1.3100658199381578,8.373384756086237,1.5034590712902847,1.1711076783565193,1.4775530357174653,1.6105068715444604,8.373384756086237,6606.254886202616,1,1.0
valve_0308_lidar_classes.ply,1,168,complex,poisson,ok,3009,5737,0.6008617970483179,1.8585935911066351,0.6771081617176308,0.5618621224939062,4.188528563422887,5.2720949248101086,14.726971883249021,4482.738590628718,13,0.9811748300505491
valve_0308_lidar_classes.ply,2,95,complex,poisson,ok,2053,3900,0.37055150095615197,1.2873819593378253,0.39840994203424474,0.3504224429744666,1.4453315828459143,1.5935629259132538,4.056734635419437,947.6516248277567,17,0.9671794871794872
valve_0308_lidar_classes.ply,3,757,tubular,ball_pivoting,ok,567,982,1.1561297326984954,5.856429071618858,2.366422293683937,0.0,0.0,0.0,5.856429071618858,5578.194389682221,1,1.0
valve_0308_lidar_classes.ply,4,103,complex,poisson,ok,2539,4879,0.6443080368383459,4.612106707616106,0.8063541652885133,0.5689430899294066,6.657403233865958,8.26659107535417,21.550250949787927,4542.537729649702,4,0.9950809592129535
valve_0308_lidar_classes.ply,5,1184,complex,poisson,ok,3103,5985,1.1001395253815844,4.032091491152077,1.198221648212036,1.1116795738306209,3.765284671160595,5.451257352943553,18.830284622148046,17369.27469502742,1,1.0
valve_0308_lidar_classes.ply,6,404,complex,poisson,ok,2517,4762,0.725500396439648,2.68168248295483,0.7891683747865522,0.7008151018624935,3.075265763342991,4.010873929362519,12.280965042815666,6426.603785412818,1,1.0
valve_0308_lidar_classes.ply,7,467,complex,ball_pivoting,ok,420,762,0.33829853430296786,4.114792750123255,1.072472012703977,0.0,0.0,0.0,4.114792750123255,4761.917716234707,1,1.0
valve_0308_lidar_classes.ply,8,702,complex,poisson,ok,2811,5364,0.958991625242811,3.3901236307481,1.0531081230294739,0.9648734331832958,3.208052558771045,4.230353640246639,13.097617950500483,11763.77923826654,1,1.0
valve_0308_lidar_classes.ply,9,3300,spherical,ball_pivoting,ok,3278,6348,0.02317198217115756,4.143302906549806,0.28800160679145403,0.0,0.0,0.0,4.143302906549806,32339.484785407134,1,1.0
valve_0309_lidar_classes.ply,0,927,tubular,ball_pivoting,ok,870,1615,0.310860962914146,8.97155101488331,1.311933399929367,0.0,0.0,0.0,8.97155101488331,7640.34166976235,2,0.9993808049535604
valve_0309_lidar_classes.ply,1,126,complex,poisson,ok,2703,5130,0.6128874904622076,3.186016940085213,0.6987612217660762,0.593639524059399,3.5224083409028655,4.281355925958758,11.561357819649272,3452.9478948477567,12,0.9828460038986355
valve_0309_lidar_classes.ply,2,74,complex,poisson,ok,1967,3702,0.3523334369985359,2.330258772203635,0.4454998847709451,0.3478956795472363,1.719572701507449,1.9530134988938683,5.546575273479011,904.9069385218,22,0.9502971366828741
valve_0309_lidar_classes.ply,3,543,tubular,ball_pivoting,ok,419,728,3.3510358104125837,34.23437572560364,8.90080035187318,0.0,0.0,0.0,34.23437572560364,4144.014737826671,1,1.0
valve_0309_lidar_classes.ply,4,84,complex,poisson,ok,2831,5406,0.5750565735691997,1.057815563283435,0.6220595140284968,0.5755253386007033,5.940478514844945,7.459661632982697,20.779877376927896,4180.430783395127,7,0.9896411394746578
valve_0309_lidar_classes.ply,5,989,complex,poisson,ok,3141,6052,1.0198945012774376,3.215624271223432,1.113753326404735,1.0215622522627312,3.2609929609884554,4.550172067496463,14.802553960617818,16082.153035645882,1,1.0
valve_0309_lidar_classes.ply,6,410,complex,poisson,ok,2403,4541,0.8400402245269164,2.8138668205614907,0.9083727186312756,0.8547466689782142,4.231236668244799,5.660220633588447,20.539774366819085,8288.064085641177,1,1.0
valve_0309_lidar_classes.ply,7,375,complex,poisson,ok,2547,4834,0.902104462766597,2.7701331096239317,1.0160619308527066,0.8611989506909531,3.3256150363640176,4.283153233020742,13.739076167865761,7000.940391379483,1,1.0
valve_0309_lidar_classes.ply,8,609,complex,poisson,ok,2794,5345,0.9652697678748562,3.3638014104453426,1.0650184783653336,0.9744295319800044,3.6488724689036935,4.888140605928005,14.789679370087555,11823.46935984577,1,1.0
valve_0309_lidar_classes.ply,9,3113,spherical,ball_pivoting,ok,3095,5982,0.0200691072876404,4.923291489291761,0.27779343361819575,0.0,0.0,0.0,4.923291489291761,34519.90430305651,1,1.0
valve_0310_lidar_classes.ply,0,759,tubular,ball_pivoting,ok,711,1335,0.4143137055601219,10.00024986995668,1.7480644029298549,0.0,0.0,0.0,10.00024986995668,6497.164169932477,3,0.9977528089887641
valve_0310_lidar_classes.ply,1,122,complex,poisson,ok,2593,4922,0.666921671994386,3.483882032485257,0.7989007791344391,0.6227674410285979,3.9322678179413186,4.90444744331195,13.693903686413494,3826.3328405699394,13,0.9804957334416904
valve_0310_lidar_classes.ply,3,422,tubular,ball_pivoting,ok,408,684,0.16511033809942774,5.459790891798892,0.9103867323385287,0.0,0.0,0.0,5.459790891798892,4659.090290520148,3,0.9707602339181286
valve_0310_lidar_classes.ply,5,782,complex,poisson,ok,3106,5989,1.0162963360204949,4.4567669823826135,1.1145188622481006,1.0179487391007702,3.3039910321575165,4.553733663054107,19.77537488322215,14739.692924964564,1,1.0
valve_0310_lidar_classes.ply,6,327,complex,poisson,ok,2173,4143,0.8874250250977945,4.567138004085537,0.9984037990223349,0.8430125363507612,3.625951010425987,4.896380920899459,19.81797414804264,7380.855616511591,1,1.0
valve_0310_lidar_classes.ply,7,401,complex,poisson,ok,3052,5798,0.9934064313703532,3.2702548164157674,1.1594894017847155,0.8985515544170912,3.965325702954829,5.175167969875419,15.608092819006584,8614.06662730588,1,1.0
valve_0310_lidar_classes.ply,8,560,complex,poisson,ok,2793,5307,1.0539938728945477,4.274232731240835,1.1538979869554817,1.0637827590733537,3.827117009717727,5.096954841509613,19.342001239044418,12750.147473382089,1,1.0
valve_0310_lidar_classes.ply,9,2800,spherical,ball_pivoting,ok,2781,5445,0.026662098592737046,4.356413569393654,0.3247412612848509,0.0,0.0,0.0,4.356413569393654,38159.79220892005,1,1.0
valve_0311_lidar_classes.ply,0,279,planar,poisson,ok,1168,2224,1.710516769849506,7.551566855737423,2.0225557366580498,1.577064813680443,8.744342857831416,11.00453798553299,24.721774111420597,10627.621897371899,1,1.0
valve_0311_lidar_classes.ply,1,142,complex,poisson,ok,2682,5100,0.7850053461959816,4.703154895822052,0.9921859444020448,0.6983025708627646,4.083316730671088,5.026066815432108,12.271063066838064,4589.810437728322,14,0.9772549019607844
valve_0311_lidar_classes.ply,2,70,complex,poisson,ok,1845,3473,0.34593908939136,0.6733787772800593,0.37050489263906305,0.3333286081524157,1.6924541893690692,1.8811122158459415,4.365994795969135,938.4281863560176,21,0.9481716095594587
valve_0311_lidar_classes.ply,3,569,tubular,ball_pivoting,ok,448,787,0.9683435818681206,5.963074734795857,2.174220629284778,0.0,0.0,0.0,5.963074734795857,5858.27524445756,1,1.0
valve_0311_lidar_classes.ply,4,82,complex,poisson,ok,2875,5484,0.5143296781865522,1.2433560338553276,0.5630837287047918,0.5288858173324893,5.434704772385972,6.648980768823699,17.016032614740144,3927.7574158580696,6,0.9927060539752006
valve_0311_lidar_classes.ply,5,830,complex,poisson,ok,3116,6028,0.9874799944718645,4.3179831036324465,1.0814930164528316,1.0102138634730848,3.1638692979002503,4.417714212896898,16.45474434512397,14432.970189114554,1,1.0
valve_0311_lidar_classes.ply,6,613,complex,poisson,ok,3285,6306,0.9720757969368012,3.210344533379216,1.1216703878418357,0.8861268116177508,3.24289511241234,4.340244502620352,12.396981978946638,9534.543103239464,2,0.9987313669521091
valve_0311_lidar_classes.ply,7,346,complex,ball_pivoting,ok,332,553,0.13306875060262383,3.7443929247572694,0.6633621295220384,0.0,0.0,0.0,3.7443929247572694,4138.561267548635,5,0.6491862567811935
valve_0311_lidar_classes.ply,8,540,complex,ball_pivoting,ok,362,677,14.924391293590045,58.61080650250789,26.619005301124584,0.0,0.0,0.0,58.61080650250789,4558.707856926957,1,1.0
valve_0311_lidar_classes.ply,9,2902,spherical,ball_pivoting,ok,2885,5620,0.022796670266709472,4.612404198592639,0.29855946861512617,0.0,0.0,0.0,4.612404198592639,39671.217207346905,1,1.0
valve_0312_lidar_classes.ply,0,288,planar,poisson,ok,1177,2241,1.6308714988630295,7.9410978959839635,1.9187161160544137,1.53485394362408,8.267974133484412,10.473987750691833,25.69869264368878,10204.999230162899,1,1.0
valve_0312_lidar_classes.ply,1,162,complex,poisson,ok,2645,5073,0.7829373538981891,5.7071410878638105,1.1064732224378109,0.6527468414986102,3.833820408842062,4.783923611931288,14.012676394389555,4824.095334798183,10,0.9858072146658782
valve_0312_lidar_classes.ply,2,76,complex,poisson,ok,2147,4084,0.3954543640666947,1.4430185218869178,0.44737506658158216,0.35958978336987046,1.6734374553384876,1.8434216703090502,4.227441787950256,950.514046012421,18,0.9583741429970617
valve_0312_lidar_classes.ply,3,555,tubular,ball_pivoting,ok,467,756,0.7272884208515026,5.640941888449396,1.8659434666528012,0.0,0.0,0.0,5.640941888449396,5718.759685002706,6,0.9814814814814815
valve_0312_lidar_classes.ply,5,915,complex,poisson,ok,3185,6178,1.0177520052895652,3.190071152466558,1.1095406642658399,1.0509008453436401,2.6000309973276123,3.4878393760251094,12.145375254573855,15102.495003307871,1,1.0
valve_0312_lidar_classes.ply,6,619,complex,poisson,ok,3264,6279,1.0731284509329584,5.023969105502093,1.2358002144414413,0.9792793091282129,3.8248977334099217,5.200389877051089,19.524192620576905,10232.520787469484,1,1.0
valve_0312_lidar_classes.ply,7,345,complex,ball_pivoting,ok,326,560,0.18878313689676973,4.064431120096495,0.8090098882494923,0.0,0.0,0.0,4.064431120096495,3947.515937702435,2,0.6517857142857143
valve_0312_lidar_classes.ply,8,606,complex,ball_pivoting,ok,595,1106,0.06239846692795793,4.547768995889825,0.466796383985809,0.0,0.0,0.0,4.547768995889825,8415.546298726427,1,1.0
valve_0312_lidar_classes.ply,9,2774,spherical,ball_pivoting,ok,2751,5357,0.03152265597913519,4.375409811351205,0.3511644660342465,0.0,0.0,0.0,4.375409811351205,37968.33115891408,1,1.0
valve_0313_lidar_classes.ply,0,802,tubular,ball_pivoting,ok,744,1374,0.4033858034541168,9.269944611611102,1.557463166373909,0.0,0.0,0.0,9.269944611611102,7743.091806095532,1,1.0
valve_0313_lidar_classes.ply,1,137,complex,poisson,ok,2507,4768,0.7221431300542531,3.472891418603004,0.863677709230861,0.6811368141733315,3.4433852678697296,4.255591492005877,12.571426229851115,3696.0686012663064,12,0.9815436241610739
valve_0313_lidar_classes.ply,2,74,complex,poisson,ok,2088,3960,0.42632488643445116,2.6525245107386954,0.5619453085974493,0.38254243037616553,1.6841778999055206,1.8533131587468914,4.000009125553648,957.4013982642781,19,0.9535353535353536
valve_0313_lidar_classes.ply,3,540,tubular,ball_pivoting,ok,475,775,0.5529555757042189,5.628197791980761,1.6297886933436196,0.0,0.0,0.0,5.628197791980761,5471.483460975847,7,0.9806451612903225
valve_0313_lidar_classes.ply,4,80,complex,poisson,ok,2887,5467,0.424374167598706,0.9796526147786219,0.45471111197059433,0.43412335700908156,3.748542827608511,4.458198037939723,11.272768183343333,2608.0478855567667,3,0.9970733491860252
valve_0313_lidar_classes.ply,5,961,complex,poisson,ok,3226,6242,1.0277386620079354,4.11350639482308,1.1185648147892346,1.03504770119854,2.668609403268081,3.628014910246388,17.173232843243106,15272.484392691777,1,1.0
valve_0313_lidar_classes.ply,6,290,complex,poisson,ok,2661,5041,0.7805717455305287,3.4924016621948937,0.8623406175732773,0.7922697536997667,4.258405232479734,5.475614844823096,18.38276014889254,7595.997261982294,1,1.0
valve_0313_lidar_classes.ply,7,487,complex,poisson,ok,3080,5850,1.041727630316969,2.9901689957202167,1.1990281621203225,0.9476877374698611,3.462190476398503,4.424826431378608,14.448988111358643,9238.131217376638,1,1.0
valve_0313_lidar_classes.ply,8,704,complex,poisson,ok,3185,6113,1.0861677514672237,4.674571014425062,1.2019169988610554,1.101575793902255,4.522852429511474,6.232540321951239,23.587630444923107,16306.026335344617,1,1.0
valve_0313_lidar_classes.ply,9,2912,spherical,ball_pivoting,ok,2873,5615,0.048776589480546674,4.4965951603176695,0.4313331955694941,0.0,0.0,0.0,4.4965951603176695,39081.25470448162,1,1.0
valve_0314_lidar_classes.ply,0,634,planar,poisson,ok,1297,2499,1.4926710961676946,8.114161682137807,1.8848500239491237,1.1820438137339144,1.6960110855403177,1.9583113425974779,8.114161682137807,7731.216856733427,1,1.0
valve_0314_lidar_classes.ply,1,162,complex,poisson,ok,2845,5449,0.6603868912714737,4.700050908601659,0.878168010418245,0.5681230749819632,3.509208296706418,4.294188070234054,11.655505145732816,4427.016182343004,10,0.9867865663424481
valve_0314_lidar_classes.ply,2,75,complex,poisson,ok,2121,4030,0.35792497420362557,0.5771742152399562,0.38103923342369417,0.3790524213394079,1.703327649416741,1.8712829829310202,3.9859361550902466,1023.3712563345867,20,0.9583126550868486
valve_0314_lidar_classes.ply,3,539,tubular,ball_pivoting,ok,411,692,1.0425765643598521,6.00208609500212,2.216111253431588,0.0,0.0,0.0,6.00208609500212,5732.981757570901,1,1.0
valve_0314_lidar_classes.ply,4,77,complex,poisson,ok,2821,5448,0.4804854304131977,1.5972501789892182,0.5466354131338581,0.4261684931810219,6.371445579989987,7.813794564777038,21.335376071336853,4304.215859173247,3,0.9970631424375918
valve_0314_lidar_classes.ply,5,1063,complex,poisson,ok,3273,6336,1.0314167124478677,3.4062078050594877,1.1284650493186927,1.0406321273840715,2.381701713372405,3.1109983479858223,10.790896727886011,15578.191903833278,1,1.0
valve_0314_lidar_classes.ply,6,650,complex,poisson,ok,3236,6210,0.9496953883922011,4.401656066148085,1.1069985423734228,0.8698215362154138,3.683027460864164,4.974356613631251,14.094634275183065,9322.05008795941,1,1.0
valve_0314_lidar_classes.ply,7,396,complex,poisson,ok,2790,5311,1.0477116272697262,3.125480195573153,1.1797730594522355,0.9796938736167204,4.815379508645785,6.401606595463613,21.93621151344908,9031.815634729764,1,1.0
valve_0314_lidar_classes.ply,8,682,complex,poisson,ok,2665,5105,1.1206247606264303,3.9207511698304685,1.2277859739898642,1.1148937759178996,3.631388323579721,5.06377304701063,23.375531601251403,13959.40924416,1,1.0
valve_0314_lidar_classes.ply,9,2633,spherical,ball_pivoting,ok,2606,5066,0.04003223506570451,5.324768276713211,0.40085527234723645,0.0,0.0,0.0,5.324768276713211,34646.047542471555,1,1.0
valve_0315_lidar_classes.ply,0,581,tubular,ball_pivoting,ok,562,1058,0.20288150810486952,9.430984747997522,1.1610193213993931,0.0,0.0,0.0,9.430984747997522,6986.819364540593,1,1.0
valve_0315_lidar_classes.ply,1,196,complex,poisson,ok,2879,5535,0.7833285603607966,4.354259570729276,0.9432216766248376,0.6864435609046302,4.777198784084177,6.040508359868111,15.84385105810693,5675.494200634458,7,0.9913279132791328
valve_0315_lidar_classes.ply,2,94,complex,poisson,ok,2115,3980,0.3455116092193903,0.7342406455081001,0.374056737928287,0.3461032851831167,1.5130036946727579,1.66816618340585,3.5520968303143414,975.4283730292972,29,0.9396984924623115
valve_0315_lidar_classes.ply,3,759,tubular,ball_pivoting,ok,510,868,1.492391226657893,6.161854500892296,2.670593565168767,0.0,0.0,0.0,6.161854500892296,5582.485180872782,2,0.9988479262672811
valve_0315_lidar_classes.ply,4,85,planar,poisson,ok,2755,5220,0.47697262460326295,0.8037048532442117,0.5055503298406272,0.4873177826388767,4.760186928457371,6.082591938353153,19.9023968005485,2745.960115678971,5,0.9938697318007663
valve_0315_lidar_classes.ply,5,1036,complex,poisson,ok,3261,6292,0.9872607909778409,2.9998078164472717,1.083725838401497,0.9883072530466002,2.905792961894897,4.032542902471263,14.34259917951018,14653.53611594806,1,1.0
valve_0315_lidar_classes.ply,6,898,complex,poisson,ok,3263,6253,1.0631802804863653,5.801998828218058,1.2515867894770658,0.9182806818008811,3.3688929690146625,4.6151349393254275,14.796468901120704,9500.152828219389,4,0.9961618423156885
valve_0315_lidar_classes.ply,7,465,complex,poisson,ok,2874,5463,0.8815124222922558,2.8203453814203323,0.9878281359017471,0.8398186431087264,3.0204877251258226,3.912772628219536,11.536073942252921,7368.834289087279,2,0.9985356031484532
valve_0315_lidar_classes.ply,8,652,complex,poisson,ok,2522,4827,1.029934942017783,4.947025613837174,1.1446505719086704,0.993607633140329,3.7033536758853725,5.184999791429068,22.136868296512667,11999.805493768938,1,1.0
valve_0315_lidar_classes.ply,9,3047,complex,poisson,ok,7204,13898,1.3832639963721403,22.400769225844137,2.302734242412745,0.9903574766460574,1.3687775044057124,1.4913280866209067,22.400769225844137,28602.69550062763,1,1.0
valve_0316_lidar_classes.ply,0,365,tubular,ball_pivoting,ok,353,630,0.16018441482186324,7.382046003485113,0.8997609484089816,0.0,0.0,0.0,7.382046003485113,4558.217364308379,1,1.0
valve_0316_lidar_classes.ply,1,157,complex,poisson,ok,2892,5551,0.8035652975477776,5.48552618860211,1.0220779626636862,0.7199503151099415,4.250112459244739,5.262636156920069,15.745242379458285,5424.604230875267,10,0.9870293640785444
valve_0316_lidar_classes.ply,3,551,tubular,ball_pivoting,ok,441,791,0.9429739355594673,6.012166934526438,2.154966909031359,0.0,0.0,0.0,6.012166934526438,6113.812267880065,1,1.0
valve_0316_lidar_classes.ply,5,933,complex,poisson,ok,3168,6126,0.976357456526477,3.224318347595464,1.0620995342323973,0.9817662600042794,2.4445941487512846,3.1901497182146454,11.147587163675162,15218.433114966083,1,1.0
valve_0316_lidar_classes.ply,6,587,complex,poisson,ok,3314,6360,0.9445566492984373,3.050658429855276,1.075021870778599,0.8794468588125298,3.4288805009721526,4.601748891474316,12.917099110804942,9751.706311939046,1,1.0
valve_0316_lidar_classes.ply,7,321,complex,ball_pivoting,ok,195,347,14.37620384179055,47.38798437996031,23.286912249058233,0.0,0.0,0.0,47.38798437996031,2149.06689693552,1,1.0
valve_0316_lidar_classes.ply,8,595,complex,ball_pivoting,ok,595,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8349.896075467617,1,1.0
valve_0316_lidar_classes.ply,9,2666,spherical,ball_pivoting,ok,2651,5158,0.019181047476835297,4.4287635912368835,0.2708382932249359,0.0,0.0,0.0,4.4287635912368835,37272.211597046895,1,1.0
valve_0317_lidar_classes.ply,0,699,planar,poisson,ok,2119,4138,1.1513846713430105,9.230893250313592,1.6151361226881624,0.9274914138351766,4.529438841743533,7.954474292147739,37.77849039230608,12089.496569012015,1,1.0
valve_0317_lidar_classes.ply,1,182,complex,poisson,ok,2881,5485,0.7479872079078651,3.83269865537871,0.8851820180013765,0.6760089972261429,4.899318132720414,6.21674187278713,15.749367595146172,5999.836483974124,14,0.9810391978122152
valve_0317_lidar_classes.ply,3,468,tubular,ball_pivoting,ok,439,796,0.30197067778927417,5.759346994234474,1.2242832477158734,0.0,0.0,0.0,5.759346994234474,5836.416516046352,1,1.0
valve_0317_lidar_classes.ply,5,882,complex,poisson,ok,3177,6118,1.0892228399377972,4.09796199057936,1.1980542095508222,1.10506321328474,4.585251594052595,6.528014705160754,22.009339520914875,17920.818557629937,1,1.0
valve_0317_lidar_classes.ply,6,244,complex,poisson,ok,2030,3843,0.7528961678174094,1.9632253365166208,0.8170415333054512,0.7786770413713506,3.4544587087189558,4.516580306008914,17.072942300907847,5718.971891650671,1,1.0
valve_0317_lidar_classes.ply,7,424,complex,poisson,ok,3137,5958,1.0804975385781073,3.0398889805863987,1.2295124163813966,0.9644568273100538,4.695074005108482,6.039458424803226,17.094834838963468,9726.349431850647,1,1.0
valve_0317_lidar_classes.ply,8,790,complex,poisson,ok,3285,6311,1.0193143479976634,4.707566240575782,1.1115022403554273,1.029434057380994,3.634176035444292,5.2137657352939,25.942992675984232,16478.421195500247,1,1.0
valve_0317_lidar_classes.ply,9,2818,spherical,ball_pivoting,ok,2797,5444,0.02901327900300617,4.894234282399261,0.3380240129748439,0.0,0.0,0.0,4.894234282399261,37524.86212124708,1,1.0
