n_points,density_mean_nn,density_std_nn,density_cv,density_level,pca_ev,pca_ev1,pca_ev2,pca_ev3,pca_linearity,pca_planarity,pca_sphericity,shape_type,curvature_mean,curvature_std,curvature_max,curvature_p90,surface_type,normal_consistency_mean,normal_consistency_std,normal_quality,n_components,n_noise_pts,noise_ratio,topology,label,geo_class,method,file
441,4.022019834773991,1.2537430187125942,0.3117197502511387,low,"[0.609131547581371, 0.279400114357389, 0.11146833806124003]",0.609131547581371,0.279400114357389,0.11146833806124003,0.5413139969386018,0.2756904919590054,0.18299550946071136,complex,0.027079585867884913,0.032067081987251826,0.10573648245036402,0.08398084531358967,slightly_curved,0.9933347414759383,0.005668223856361752,high,1,0,0.0,connected,7,complex,poisson,valve_0025_lidar_classes.ply
846,4.0898085261068005,1.5190588492792063,0.37142541984815464,low,"[0.5682550137258985, 0.280608509193281, 0.15113647708082037]",0.5682550137258985,0.280608509193281,0.15113647708082037,0.5061926372464406,0.22784142463733878,0.2659659363564474,complex,0.010126795298908206,0.016260150475660873,0.10585512848301042,0.028144904134555122,smooth,0.9904598851055232,0.01677650044569855,high,1,1,0.001182033096926714,connected,8,complex,poisson,valve_0025_lidar_classes.ply
3074,3.697491809034753,1.1792188870740743,0.3189240024477541,medium,"[0.4018680056691363, 0.36178118058045805, 0.23635081375040576]",0.4018680056691363,0.36178118058045805,0.23635081375040576,0.0997512228478598,0.3121183193200073,0.5881304553437536,spherical,0.007278579270296791,0.01224716579769869,0.08219338020154618,0.02572838035315691,smooth,0.9923214467069179,0.009624769306530957,high,1,1,0.00032530904359141186,connected,9,spherical,ball_pivoting,valve_0025_lidar_classes.ply
644,4.16873083075567,1.6703344961646804,0.4006817814766936,low,"[0.9188888047405663, 0.07211561536324347, 0.008995579896190238]",0.9188888047405663,0.07211561536324347,0.008995579896190238,0.9215186691657182,0.06869170140361268,0.009789628342398153,linear,0.06578976451944932,0.07156999131131482,0.29542268395947757,0.15937867818588125,highly_curved,0.8868401471643013,0.14503394487466786,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0026_lidar_classes.ply
216,4.459524812182387,1.3363908284372166,0.29967112740057766,low,"[0.6455739960670103, 0.26837227656580004, 0.08605372736718968]",0.6455739960670103,0.26837227656580004,0.08605372736718968,0.5842888982749052,0.2824130928862145,0.1332980072898713,complex,0.06952556071563648,0.04203803523835897,0.21217755507883687,0.1292413674449644,highly_curved,0.9065656842987103,0.12225178159630867,high,1,0,0.0,connected,1,complex,poisson,valve_0026_lidar_classes.ply
88,4.095898769960389,1.2471799771084344,0.3044948244206731,low,"[0.4912356245137512, 0.3718292928354645, 0.1369350826507842]",0.4912356245137512,0.3718292928354645,0.1369350826507842,0.24307343660877082,0.47817014480376874,0.27875641655177746,complex,0.06128989103992706,0.025131276408262307,0.15202435955767685,0.09068085446020509,highly_curved,0.9567825508383905,0.025707972886500955,high,1,0,0.0,connected,2,complex,poisson,valve_0026_lidar_classes.ply
709,4.031867089129979,1.0539553123332068,0.2614062638407134,low,"[0.8900796307811815, 0.0619970357497896, 0.047923333469029]",0.8900796307811815,0.0619970357497896,0.047923333469029,0.9303466403048408,0.015811733892390087,0.05384162467927426,linear,0.13968815386350045,0.06255092260763928,0.25813231903534467,0.21113840941742543,highly_curved,0.9252652333223206,0.09566928474170212,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0026_lidar_classes.ply
104,4.910914956837924,1.6405202720606484,0.3340559317652902,low,"[0.5498089687888622, 0.3759056615763048, 0.0742853696348331]",0.5498089687888622,0.3759056615763048,0.0742853696348331,0.3162976902310994,0.5485910716540329,0.13511123629605423,complex,0.0185453711781092,0.0135889960086927,0.06333485445897406,0.04283058887447169,smooth,0.9711405568032566,0.030101846544559264,high,1,0,0.0,connected,4,complex,poisson,valve_0026_lidar_classes.ply
1066,3.76103406959312,1.1272488359171944,0.2997177942978394,medium,"[0.48462072592277083, 0.39040793293018633, 0.12497134114704278]",0.48462072592277083,0.39040793293018633,0.12497134114704278,0.1944052075337633,0.5477202625413987,0.2578745278613686,complex,0.005838119876260393,0.007684669243321356,0.039149527076930604,0.019286906248947765,smooth,0.9947233288050515,0.004721306452314632,high,1,0,0.0,connected,5,complex,poisson,valve_0026_lidar_classes.ply
439,4.1896376939082085,1.888051917824857,0.4506480166816006,low,"[0.5918596632927853, 0.31604245960563065, 0.09209787710158411]",0.5918596632927853,0.31604245960563065,0.09209787710158411,0.46601790986505115,0.37837446275653625,0.15560762568882291,complex,0.006386018437670429,0.007112230559365127,0.026391116804674493,0.01950266113291663,smooth,0.9915587415672802,0.039567853297288055,high,1,1,0.002277904328018223,connected,6,complex,poisson,valve_0026_lidar_classes.ply
391,4.3260209130408755,1.4315697822516007,0.33092067992671614,low,"[0.6063874264962773, 0.29945530859137187, 0.09415726491235081]",0.6063874264962773,0.29945530859137187,0.09415726491235081,0.5061650423264914,0.3385592022029207,0.1552757538214772,complex,0.028986362880417105,0.030092167558754258,0.10744061396737946,0.08394901628748504,slightly_curved,0.9923988726704586,0.004863693711218559,high,1,0,0.0,connected,7,complex,poisson,valve_0026_lidar_classes.ply
750,4.235046129799324,1.6613542603654872,0.3922871697390278,low,"[0.6308514839065795, 0.2545509783942477, 0.11459753769917284]",0.6308514839065795,0.2545509783942477,0.11459753769917284,0.5964961873206288,0.22184847629517748,0.18165533479903465,complex,0.007058512080931264,0.008669927799539148,0.04814988341721528,0.021022461862170234,smooth,0.9924851716123825,0.009051002805382118,high,1,0,0.0,connected,8,complex,poisson,valve_0026_lidar_classes.ply
3089,3.676462849664397,1.1433278667873628,0.3109858342729465,medium,"[0.4190890412894462, 0.3656167541067796, 0.21529420460377424]",0.4190890412894462,0.3656167541067796,0.21529420460377424,0.12759170912833287,0.3586888091413858,0.5137194793441535,spherical,0.0050770670679046595,0.009124733764705113,0.05258098028933038,0.021484383598355153,smooth,0.9964188655174788,0.0033082896503771725,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0026_lidar_classes.ply
770,3.9724824206199894,1.167476734129797,0.2938909755209682,medium,"[0.9033143415713618, 0.08469730119683017, 0.011988357231807923]",0.9033143415713618,0.08469730119683017,0.011988357231807923,0.9062371776853094,0.08049129803258741,0.013271523175068864,linear,0.06484509770127403,0.05969985894755943,0.24972835301703164,0.1373926921942168,highly_curved,0.9067419233069701,0.12459875538770683,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0027_lidar_classes.ply
149,4.95025803298797,1.530615729290702,0.30919918088747084,low,"[0.6087557556142391, 0.30792591983190254, 0.08331832455385846]",0.6087557556142391,0.30792591983190254,0.08331832455385846,0.4941716485039643,0.36896175984808816,0.1368665900052527,complex,0.07167511618734633,0.043804671044219555,0.23186404927712867,0.12436853806506708,highly_curved,0.922194447096042,0.10360472529065182,high,1,0,0.0,connected,1,complex,poisson,valve_0027_lidar_classes.ply
74,4.296277631756804,1.217604115947606,0.2834090857313387,low,"[0.5036131908556672, 0.39337708176894576, 0.10300972737538693]",0.5036131908556672,0.39337708176894576,0.10300972737538693,0.21889043192163748,0.5765682056969955,0.20454136039571605,complex,0.05572471119021101,0.017350469889721613,0.10660791297414088,0.08034932392035597,slightly_curved,0.9639505490654908,0.02175923760426764,high,1,0,0.0,connected,2,complex,poisson,valve_0027_lidar_classes.ply
660,4.283185083935734,1.1592074546283662,0.2706414576165249,low,"[0.8973862823725198, 0.05767703875187654, 0.044936678875603646]",0.8973862823725198,0.05767703875187654,0.044936678875603646,0.9357277453193099,0.014197185885650719,0.05007506768069207,linear,0.14839520574185314,0.05624853702832566,0.24516849873744354,0.20548144916466898,highly_curved,0.9413803938245138,0.07033540832632593,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0027_lidar_classes.ply
930,4.204870944655716,1.4541979710288135,0.3458365285933985,low,"[0.5047877999571719, 0.3630376446278033, 0.13217455541502485]",0.5047877999571719,0.3630376446278033,0.13217455541502485,0.2808113727403552,0.4573468074605189,0.26184181781809546,complex,0.006872507651226147,0.010301122962259534,0.07828590689802555,0.019964620951842028,smooth,0.9926579860939495,0.010857447487320525,high,1,0,0.0,connected,5,complex,poisson,valve_0027_lidar_classes.ply
778,3.672482329428846,0.9847686422832104,0.2681479592491916,medium,"[0.5144638902965815, 0.37499474202751404, 0.11054136767590449]",0.5144638902965815,0.37499474202751404,0.11054136767590449,0.2710960878470387,0.5140368037980644,0.21486710641112594,complex,0.04915407371805278,0.046352507757160946,0.14889279658424898,0.11652670932833234,slightly_curved,0.9920304429687241,0.005814031470181481,high,1,0,0.0,connected,6,complex,poisson,valve_0027_lidar_classes.ply
393,4.41427670529386,1.4535436238786934,0.3292823990408748,low,"[0.6193950546827107, 0.29011939352272503, 0.0904855517945642]",0.6193950546827107,0.29011939352272503,0.0904855517945642,0.531608475300228,0.32230454521165025,0.14608697787364328,complex,0.027540394761964335,0.03297923502218863,0.10792110471586033,0.08466674670034736,slightly_curved,0.9922533267379801,0.007414071099650164,high,1,0,0.0,connected,7,complex,poisson,valve_0027_lidar_classes.ply
646,4.583774549404467,1.6629124648934808,0.36278234162863604,low,"[0.5724208632816582, 0.29140904835104375, 0.13617008836729796]",0.5724208632816582,0.29140904835104375,0.13617008836729796,0.4909181905576791,0.2711972425717887,0.23788456512356584,complex,0.00700501065164169,0.00855342419760093,0.051510987166303764,0.01848449273755464,smooth,0.9932950104443046,0.006715324069322195,high,1,0,0.0,connected,8,complex,poisson,valve_0027_lidar_classes.ply
2938,4.32481574297054,1.4467224177157987,0.33451654437134176,low,"[0.40042564392736296, 0.3624104787696378, 0.2371638773029992]",0.40042564392736296,0.3624104787696378,0.2371638773029992,0.09493688938085151,0.31278366671384955,0.5922794414079563,spherical,0.007828288614376434,0.012144679653281483,0.07124433122845811,0.026249052495484603,smooth,0.9920191202245527,0.010802717884469355,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0027_lidar_classes.ply
867,3.5648390362748903,1.1473270163263312,0.3218453917076141,medium,"[0.9016092381889352, 0.08638928997852584, 0.012001471832538883]",0.9016092381889352,0.08638928997852584,0.012001471832538883,0.9041832234813395,0.08250560765426977,0.013311167755262915,linear,0.03742777461590153,0.044007257571784766,0.18923033290630858,0.10344627889912618,slightly_curved,0.9491660692030243,0.0772213589186231,high,1,0,0.0,connected,0,planar,poisson,valve_0028_lidar_classes.ply
219,4.316657669276656,1.3092512787714958,0.3033020866552954,low,"[0.5753114055426028, 0.3363783038687532, 0.08831029058864401]",0.5753114055426028,0.3363783038687532,0.08831029058864401,0.41531090633113704,0.4311891098612163,0.15349998206945767,complex,0.07958413290310584,0.053845852964196174,0.23376132351375362,0.16346587642104593,highly_curved,0.9000209565434004,0.12862849597579296,high,1,0,0.0,connected,1,complex,poisson,valve_0028_lidar_classes.ply
86,4.109003332725916,1.2284195105719145,0.2989580223723065,low,"[0.5384450554984789, 0.35352027637287997, 0.10803466812864115]",0.5384450554984789,0.35352027637287997,0.10803466812864115,0.3434422452091383,0.4559157991729697,0.20064195376069233,complex,0.04446426830450535,0.018000859456194382,0.09108778122722473,0.06771457182804394,slightly_curved,0.9612954145458333,0.01905489668165372,high,1,0,0.0,connected,2,complex,poisson,valve_0028_lidar_classes.ply
792,3.950087046693718,1.10883091101025,0.28071050020471006,medium,"[0.8956882389643945, 0.05837195166299624, 0.04593980937260926]",0.8956882389643945,0.05837195166299624,0.04593980937260926,0.9348300557509646,0.013879988299144334,0.05128995483343118,linear,0.15603978861964943,0.051918647841006464,0.26366348588004357,0.21721054248098448,complex,0.8916657532262674,0.11726107159307296,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0028_lidar_classes.ply
110,4.558564858029658,1.6704299854357085,0.3664376919255414,low,"[0.5219596205081575, 0.4044795245933325, 0.07356085489850996]",0.5219596205081575,0.4044795245933325,0.07356085489850996,0.2250750653381508,0.6339928531993748,0.1409320795466174,complex,0.0169856786851171,0.014660516892138358,0.09090582829322148,0.036534070878503945,smooth,0.9669670517956559,0.03991320958227711,high,1,0,0.0,connected,4,complex,poisson,valve_0028_lidar_classes.ply
1235,3.6756625840925827,1.3307861708423239,0.3620534094287123,medium,"[0.5283284968490243, 0.31231578754188083, 0.1593557156090948]",0.5283284968490243,0.31231578754188083,0.1593557156090948,0.4088606050716414,0.28951698149073923,0.30162241154485764,complex,0.009565038865597156,0.013546484115947652,0.07356934096036845,0.026639421546234162,smooth,0.9938059126437162,0.01236490957228916,high,1,0,0.0,connected,5,complex,poisson,valve_0028_lidar_classes.ply
938,3.1330092059512333,0.9578494764203034,0.3057282673460119,medium,"[0.5551445829240508, 0.3564489306495416, 0.08840648642640751]",0.5551445829240508,0.3564489306495416,0.08840648642640751,0.3579169427719621,0.4828335752255216,0.15924948020118376,complex,0.054323171573105865,0.056310453365723115,0.18638902051991835,0.1421711920923367,slightly_curved,0.9916711465149675,0.008483832744760575,high,1,0,0.0,connected,6,complex,poisson,valve_0028_lidar_classes.ply
448,4.293909113149506,1.4276598494982735,0.3324848783579924,low,"[0.6489315543937476, 0.25785736238096035, 0.09321108322529206]",0.6489315543937476,0.25785736238096035,0.09321108322529206,0.6026432044524295,0.2537190213469694,0.14363777265960667,complex,0.039026588613201914,0.04147372444478258,0.13557426757240784,0.10672667628656164,slightly_curved,0.9902738227425155,0.008046303870941936,high,1,0,0.0,connected,7,complex,poisson,valve_0028_lidar_classes.ply
731,4.5109136453866245,1.7338184758751383,0.3843608217293138,low,"[0.6061557818640084, 0.26018811006746667, 0.1336561080685249]",0.6061557818640084,0.26018811006746667,0.1336561080685249,0.5707570257960567,0.20874502161984543,0.22049795093435703,complex,0.013285837742125777,0.019788555327972565,0.13032605624288518,0.03281162423235511,smooth,0.9849806754219927,0.02426477871572534,high,1,0,0.0,connected,8,complex,poisson,valve_0028_lidar_classes.ply
2832,3.9598305125962976,1.4151580921699853,0.3573784502419893,medium,"[0.4214547260704172, 0.35990269931854263, 0.21864257461104014]",0.4214547260704172,0.35990269931854263,0.21864257461104014,0.14604659242934617,0.33517271401703974,0.5187806911808799,spherical,0.0069098991073775,0.014130839648416002,0.17097738806112658,0.025113610584278516,smooth,0.9920350224860408,0.015185992755914231,high,1,1,0.00035310734463276836,connected,9,spherical,ball_pivoting,valve_0028_lidar_classes.ply
923,3.571891168793059,1.2082070257300404,0.3382541539752565,medium,"[0.9153469738005954, 0.07429548509761043, 0.010357541101794217]",0.9153469738005954,0.07429548509761043,0.010357541101794217,0.9188335263643654,0.06985104638571055,0.011315426157442172,linear,0.058341159817933315,0.06269224936404622,0.25055914836364906,0.1346136262775197,slightly_curved,0.8726902720991285,0.1614233382432925,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0029_lidar_classes.ply
208,4.531901714910625,1.3918139981652142,0.30711477993417774,low,"[0.5718278413331431, 0.3316809937560236, 0.09649116491083344]",0.5718278413331431,0.3316809937560236,0.09649116491083344,0.4199635446173528,0.41129481888391534,0.16874163474995388,complex,0.07427596692468619,0.056230854390702675,0.2598767836127814,0.1651655719295335,highly_curved,0.9100673268568698,0.11247486923797848,high,1,0,0.0,connected,1,complex,poisson,valve_0029_lidar_classes.ply
703,4.191677382469172,1.0868761378389402,0.25929384311046505,low,"[0.9053468131359671, 0.052079018180064454, 0.04257416868396848]",0.9053468131359671,0.052079018180064454,0.04257416868396848,0.9424761667386361,0.010498572864772364,0.04702525929204252,linear,0.14152195369431178,0.053170292398298895,0.2515841266033336,0.20090340116111002,highly_curved,0.9266462251782072,0.09398748163710596,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0029_lidar_classes.ply
995,3.714200991793739,1.276223041900634,0.34360634881546553,medium,"[0.5571558688267316, 0.31482568173032144, 0.12801844944294685]",0.5571558688267316,0.31482568173032144,0.12801844944294685,0.43494145932945444,0.33528720130951734,0.2297713375661984,complex,0.007685919708993623,0.01299889209232006,0.07703134177921193,0.023996170484014433,smooth,0.9949658217986258,0.005075943518652697,high,1,0,0.0,connected,5,complex,poisson,valve_0029_lidar_classes.ply
919,3.1373890834854326,0.9811329490851367,0.31272275215621004,medium,"[0.5771615851460905, 0.3327558106112005, 0.09008260424270884]",0.5771615851460905,0.3327558106112005,0.09008260424270884,0.4234616100611836,0.42045973293008887,0.15607865527611053,complex,0.056750657123919496,0.056527044621497914,0.1777028685609515,0.14189499371793748,slightly_curved,0.991255494665763,0.009055483007352087,high,1,0,0.0,connected,6,complex,poisson,valve_0029_lidar_classes.ply
455,4.043411635933541,1.2933470007211598,0.31986528131526415,low,"[0.5887484119997957, 0.3200955433162852, 0.0911560446839191]",0.5887484119997957,0.3200955433162852,0.0911560446839191,0.4563118349902095,0.38885794607219704,0.15483021723907514,complex,0.030549638328346125,0.03437998648669946,0.11120005645072627,0.09011876439513594,slightly_curved,0.9930418826712564,0.005972911804465639,high,1,0,0.0,connected,7,complex,poisson,valve_0029_lidar_classes.ply
690,4.225429514446586,1.5355325600677836,0.3634027155001527,low,"[0.6225511217141132, 0.2587884008859252, 0.1186604773999616]",0.6225511217141132,0.2587884008859252,0.1186604773999616,0.5843097981131334,0.22508661276692113,0.19060358751365172,complex,0.007674297415674526,0.008716231857515362,0.04290975940901497,0.021371720472765025,smooth,0.9933162156445561,0.007072845326376282,high,1,0,0.0,connected,8,complex,poisson,valve_0029_lidar_classes.ply
2696,4.152214082728022,1.5929407993882096,0.3836364809875132,low,"[0.45760759410201357, 0.3621648417319916, 0.18022756416599472]",0.45760759410201357,0.3621648417319916,0.18022756416599472,0.2085689865981029,0.39758360550252214,0.39384740571409643,complex,0.005057239148883417,0.009765373873832221,0.05556151623287882,0.019511477519944715,smooth,0.9957526820202967,0.0046408215953058106,high,1,1,0.000370919881305638,connected,9,complex,poisson,valve_0029_lidar_classes.ply
584,4.3744204005309255,1.4849160608150314,0.3394543561234654,low,"[0.8620473902028274, 0.12443040249749666, 0.01352220729967587]",0.8620473902028274,0.12443040249749666,0.01352220729967587,0.8556571195884287,0.12865672621904112,0.015686153032501076,linear,0.0919006332615258,0.07047068760151447,0.2768614956478927,0.20967070184067957,highly_curved,0.8916131861645453,0.12521342024665436,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0030_lidar_classes.ply
180,4.869752996728794,1.6092762037196173,0.330463619914638,low,"[0.6553215232121458, 0.2534592550625958, 0.09121922172525856]",0.6553215232121458,0.2534592550625958,0.09121922172525856,0.6132291604990163,0.24757317948985247,0.13919765848516275,complex,0.07106286105526692,0.04445583198970242,0.211196298551096,0.13557310396029726,highly_curved,0.9017812096106117,0.12433088098222098,high,1,0,0.0,connected,1,complex,poisson,valve_0030_lidar_classes.ply
84,4.226591394393685,1.1767702765850618,0.2784206388787795,low,"[0.47715005752467926, 0.4265374377366609, 0.09631250473865988]",0.47715005752467926,0.4265374377366609,0.09631250473865988,0.10607275192317836,0.6920777375969264,0.20184950838411847,complex,0.04632244744849183,0.012428652717835028,0.08642538549437657,0.06260670778955739,slightly_curved,0.9712707790380076,0.01682948775402493,high,1,0,0.0,connected,2,complex,poisson,valve_0030_lidar_classes.ply
613,4.304322622461168,1.2283797683825455,0.2853828292719349,low,"[0.9030095068859693, 0.055490694118394995, 0.041499798995635766]",0.9030095068859693,0.055490694118394995,0.041499798995635766,0.938549157418836,0.01549362991261658,0.04595721156113929,linear,0.1207704198168337,0.051938447390842045,0.26273444257162654,0.19202993616370756,highly_curved,0.9407704007439806,0.09391358623932955,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0030_lidar_classes.ply
96,4.7945267352756735,1.7103476063413827,0.35672918317480456,low,"[0.5119060902010208, 0.43358489428036034, 0.05450901551861879]",0.5119060902010208,0.43358489428036034,0.05450901551861879,0.1529991482166296,0.7405183983499074,0.10648245147997976,complex,0.01801290668830025,0.012739280841232112,0.05352158393750405,0.03572495535834644,smooth,0.9650394769377425,0.03907943591211236,high,1,0,0.0,connected,4,complex,poisson,valve_0030_lidar_classes.ply
962,3.835576966486213,1.2849821063364308,0.3350166395379601,medium,"[0.5406359008967145, 0.33175985833385596, 0.12760424076942944]",0.5406359008967145,0.33175985833385596,0.12760424076942944,0.3863525190059671,0.3776212731122494,0.2360262060321098,complex,0.004696021999254521,0.006892465313187003,0.05374366984734635,0.014653946301000247,smooth,0.9950109520258559,0.004780696404545221,high,1,0,0.0,connected,5,complex,poisson,valve_0030_lidar_classes.ply
823,3.3843078101796165,1.057821409287619,0.31256654781614274,medium,"[0.5454609979999292, 0.3602978048546433, 0.09424119714542747]",0.5454609979999292,0.3602978048546433,0.09424119714542747,0.33946183775700145,0.4877646764791892,0.17277348393049768,complex,0.04294710388645308,0.05066802120850326,0.17126708550730033,0.12640256275386838,slightly_curved,0.9919199539748392,0.007528473499517287,high,1,0,0.0,connected,6,complex,poisson,valve_0030_lidar_classes.ply
404,4.285118870825391,1.434504159205323,0.33476414589970227,low,"[0.5415094481434289, 0.36132690379829635, 0.09716364805827465]",0.5415094481434289,0.36132690379829635,0.09716364805827465,0.33274127465393105,0.48782760145345705,0.17943112204592213,complex,0.03211145813368575,0.03245052737493,0.11377682509867083,0.08333877150268025,slightly_curved,0.9918002796550592,0.009011402932000484,high,1,0,0.0,connected,7,complex,poisson,valve_0030_lidar_classes.ply
658,4.490037057725404,1.7313000489064434,0.3855870288513634,low,"[0.5509663926576113, 0.31922036849103286, 0.12981323885135584]",0.5509663926576113,0.31922036849103286,0.12981323885135584,0.42061734950497376,0.34377256366271386,0.23561008501731975,complex,0.006565574704203291,0.007752330658368311,0.04327386124543781,0.017620780671471766,smooth,0.9930429845769408,0.009049461308392811,high,1,0,0.0,connected,8,complex,poisson,valve_0030_lidar_classes.ply
3018,4.100894143985939,1.3916662453807653,0.33935678322307367,low,"[0.42710026489720954, 0.35609416305816743, 0.216805572044623]",0.42710026489720954,0.35609416305816743,0.216805572044623,0.1662515982983049,0.32612621001520775,0.5076221893451167,spherical,0.005656365074502071,0.010619099230690153,0.07496408799736759,0.021962774430853534,smooth,0.995957250577896,0.004330998557630208,high,1,0,0.0,connected,9,spherical,ball_pivoting,valve_0030_lidar_classes.ply
642,4.272900526135073,1.4448177457927116,0.3381351231130681,low,"[0.8794269480064426, 0.1088619397032513, 0.011711112290305936]",0.8794269480064426,0.1088619397032513,0.011711112290305936,0.8762126395759863,0.11047060534442826,0.013316753942481404,linear,0.09729698787238063,0.07344374651723592,0.2660043412666823,0.20816389503977767,highly_curved,0.8808411426638896,0.1314627296148965,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0031_lidar_classes.ply
176,4.802274331115449,1.622895601853423,0.33794312644744756,low,"[0.675450417923658, 0.24797280167809313, 0.07657678039824885]",0.675450417923658,0.24797280167809313,0.07657678039824885,0.6328778608602508,0.2537507069030571,0.11337143075619863,complex,0.07170588329724702,0.04700966955644185,0.23422751816141718,0.13811093951178818,highly_curved,0.9042777103111482,0.11131797951014567,high,1,0,0.0,connected,1,complex,poisson,valve_0031_lidar_classes.ply
98,4.0651530966667035,1.0691111062069965,0.26299405717847124,low,"[0.49908668051419586, 0.379870240639372, 0.12104307884643213]",0.49908668051419586,0.379870240639372,0.12104307884643213,0.238869207074669,0.5186016204793834,0.2425291704422876,complex,0.05116151644726059,0.013976354522162445,0.09536866040834772,0.06950793872067412,slightly_curved,0.9608391205499884,0.021003104652315818,high,1,0,0.0,connected,2,complex,poisson,valve_0031_lidar_classes.ply
682,4.166410640572081,1.145480844404325,0.27493229615314857,low,"[0.9094874797654757, 0.051690196007542315, 0.038822324226981994]",0.9094874797654757,0.051690196007542315,0.038822324226981994,0.9431655761066255,0.014148486980524457,0.04268593581332966,linear,0.12565569057466808,0.05200644444646141,0.23585999453185888,0.19333168182747473,highly_curved,0.9281300580383395,0.11265367485044207,high,1,0,0.0,connected,3,tubular,ball_pivoting,valve_0031_lidar_classes.ply
99,4.6577741706414795,1.6390452980084855,0.3518945396682592,low,"[0.49387642277866495, 0.44705735795624696, 0.05906621926508814]",0.49387642277866495,0.44705735795624696,0.05906621926508814,0.09479914927747261,0.7856036854778887,0.11959716321984057,complex,0.017633014954729735,0.01652916030635287,0.07151119474548823,0.0429858214838838,smooth,0.941049424703008,0.10758993704700011,high,1,0,0.0,connected,4,complex,poisson,valve_0031_lidar_classes.ply
1157,3.768922003833373,1.3128319561142527,0.3483308899549101,medium,"[0.5202104898621358, 0.3333266253169906, 0.1464628848208737]",0.5202104898621358,0.3333266253169906,0.1464628848208737,0.3592466277168418,0.3592079432816337,0.28154542707922575,complex,0.009287702362640829,0.011856550768567618,0.07077803992297592,0.025093059411961705,smooth,0.9938785143087624,0.008094372594388449,high,1,2,0.001728608470181504,connected,5,complex,poisson,valve_0031_lidar_classes.ply
810,3.2725925256943635,1.0303501274688407,0.31484216842284196,medium,"[0.5900950208975818, 0.3140459043600835, 0.09585907474233459]",0.5900950208975818,0.3140459043600835,0.09585907474233459,0.46780451671969875,0.36974863627237636,0.1624468453132826,complex,0.05285376646919503,0.051454453438016585,0.16539567544499903,0.12781974374986907,slightly_curved,0.990847351652624,0.008858774663997811,high,1,0,0.0,connected,6,complex,poisson,valve_0031_lidar_classes.ply
432,4.219204070752542,1.4999267395959393,0.35549992702128547,low,"[0.5534452311316779, 0.3427752542273534, 0.1037795146409687]",0.5534452311316779,0.3427752542273534,0.1037795146409687,0.3806518959299681,0.431832683183224,0.18751541907994443,complex,0.02680874518486347,0.030644783977182764,0.09804060806789772,0.0790730968936794,slightly_curved,0.9920222728089335,0.008706648544217065,high,1,0,0.0,connected,7,complex,poisson,valve_0031_lidar_classes.ply
645,4.399009427788723,1.8781298030360518,0.4269438002894208,low,"[0.5646261766070454, 0.2809760339518241, 0.15439778944113053]",0.5646261766070454,0.2809760339518241,0.15439778944113053,0.5023680337623828,0.22418061636310876,0.2734513481034252,complex,0.005248614675212194,0.00662103897198376,0.04632110793390346,0.014912265464600364,smooth,0.992162578875576,0.026602301446563597,high,1,1,0.0015503875968992248,connected,8,complex,poisson,valve_0031_lidar_classes.ply
2590,4.097232106510558,1.3768555819489328,0.33604529736673816,low,"[0.43965752365292193, 0.36217001651138286, 0.1981724598356952]",0.43965752365292193,0.36217001651138286,0.1981724598356952,0.17624515172965569,0.37301205479231125,0.45074279120353533,complex,0.006969806742545311,0.011770316606037909,0.10373157901105057,0.024100487969910735,smooth,0.9950391158682121,0.005475639710330903,high,1,1,0.0003861003861003861,connected,9,complex,poisson,valve_0031_lidar_classes.ply
641,4.259975179291088,1.4599119722452532,0.34270433757444946,low,"[0.8786396227544421, 0.10827649321663, 0.013083884028927928]",0.8786396227544421,0.10827649321663,0.013083884028927928,0.8767680271987249,0.108340901791957,0.014891069871195052,linear,0.08487531835420177,0.0682164261936201,0.2782795340934603,0.19370245908440725,highly_curved,0.893273885580912,0.12666701240231468,high,1,0,0.0,connected,0,tubular,ball_pivoting,valve_0032_lidar_classes.ply
174,4.669410619757831,1.5868426589222728,0.339837891289315,low,"[0.6420171398525607, 0.25097693156997636, 0.10700592857746288]",0.6420171398525607,0.25097693156997636,0.10700592857746288,0.6090806357028197,0.22424791151421367,0.16667145122537594,complex,0.06852090839365388,0.04503020429070458,0.25777574040026263,0.14160947689519984,highly_curved,0.9208427256778983,0.10886390534232343,high,1,0,0.0,connected,1,complex,poisson,valve_0032_lidar_classes.ply
89,4.0499632418883875,1.1658008925212362,0.2878546847476572,low,"[0.49032482701417984, 0.3889198743993076, 0.12075529858651261]",0.49032482701417984,0.3889198743993076,0.12075529858651261,0.20681178439517994,0.5469120886634764,0.24627612490187922,complex,0.05896934479638114,0.021367076885579782,0.13186572261484397,0.08925252329084786,slightly_curved,0.9638300673251489,0.024783011515582234,high,1,0,0.0,connected,2,complex,poisson,valve_0032_lidar_classes.ply
